id	title	url
dBZl0NtoaTA	ドローンエンジニア養成塾第１３期　コース１MVP　塚田浩生さん	https://www.youtube.com/watch?v=dBZl0NtoaTA
uFY4dMbeVgU	ドローンエンジニア養成塾第１３期　コース２MVP　佐藤好行さん	https://www.youtube.com/watch?v=uFY4dMbeVgU
ByGuzbHh_vE	ドローンエンジニア養成塾第１３期　コース３MVP 　伊豆知郁さん	https://www.youtube.com/watch?v=ByGuzbHh_vE
hpXVQO_dOT0	第１４期キックオフデモ　１・山崎さん　自作メカナムホイールローバー&片手使いリモコン （TKKWorks 開発検討中）1/2	https://www.youtube.com/watch?v=hpXVQO_dOT0
flcGiE76uTE	第１４期キックオフデモ　１・山崎さん　自作メカナムホイールローバー&片手使いリモコン（TKKWorks 開発検討中） 2/2	https://www.youtube.com/watch?v=flcGiE76uTE
smHTf5Ia0ZE	第１４期キックオフデモ　2・ランディ塾長　ペイロードプレイスミッションシステム　　(tapjチーム　JIC2022  遭難者救援物資搬送での応用)　1/3	https://www.youtube.com/watch?v=smHTf5Ia0ZE
cB4v32O3nlA	第１４期キックオフデモ　2・ランディ塾長　ペイロードプレイスミッションシステム　　(tapjチーム　JIC2022  遭難者救援物資搬送での応用)　2/3	https://www.youtube.com/watch?v=cB4v32O3nlA
-fOyhKBzCv8	第１４期キックオフデモ　2・ランディ塾長　ペイロードプレイスミッションシステム　　(tapjチーム　JIC2022  遭難者救援物資搬送での応用)　3/3	https://www.youtube.com/watch?v=-fOyhKBzCv8
3bmzJCHYkFU	第１４期キックオフデモ　３・我田さん　自動巡回監視ローバーシステム　プロト(1/1000のコストで実現！?)	https://www.youtube.com/watch?v=3bmzJCHYkFU
gFjKJ9S2B9w	第１４期キックオフデモ　４・川村さん　TAP-Jチーム　JIC2022 遭難者運搬救助ローバー解説 1/2	https://www.youtube.com/watch?v=gFjKJ9S2B9w
qLnOtT15R0k	第１４期キックオフデモ　４・川村さん　TAP-Jチーム　JIC2022 遭難者運搬救助ローバー解説 2/2	https://www.youtube.com/watch?v=qLnOtT15R0k
WM-aaZFrHtE	第１４期キックオフデモ　５・高山さん　TDR 測量用対空標識ローバー(開発中)	https://www.youtube.com/watch?v=WM-aaZFrHtE
QCeMYbnglC4	第１４期キックオフデモ　６・渋谷さん　ジオフェンス&ランド(オートフライトモード)	https://www.youtube.com/watch?v=QCeMYbnglC4
h8rJToV7PRQ	第１４期キックオフデモ　７・渋谷さん　基本フライト体験講習！	https://www.youtube.com/watch?v=h8rJToV7PRQ
AMgrNqH0xBo	第１４期キックオフデモ　８・藤川さん　スプラインフライト(オートフライトモード)　1/3	https://www.youtube.com/watch?v=AMgrNqH0xBo
PqGa-719Il8	第１４期キックオフデモ　８・藤川さん　スプラインフライト(オートフライトモード)　3/3	https://www.youtube.com/watch?v=PqGa-719Il8
dYRpPr-cRMI	第１４期キックオフデモ　9・ランディ塾長 Newジンバルカメラ&飛行中撮影ポイントの位置情報表示システム　(LUA)  1/4	https://www.youtube.com/watch?v=dYRpPr-cRMI
kqpp0qnBhQk	第１４期キックオフデモ　9・ランディ塾長 Newジンバルカメラ&飛行中撮影ポイントの位置情報表示システム　(LUA)  2/4	https://www.youtube.com/watch?v=kqpp0qnBhQk
f3mZRJYxGac	第１４期キックオフデモ　9・ランディ塾長 Newジンバルカメラ&飛行中撮影ポイントの位置情報表示システム　(LUA)  3/4	https://www.youtube.com/watch?v=f3mZRJYxGac
78wLh7xzptA	第１４期キックオフデモ　9・ランディ塾長 Newジンバルカメラ&飛行中撮影ポイントの位置情報表示システム　(LUA)  4/4	https://www.youtube.com/watch?v=78wLh7xzptA
LkewKLL2azw	Loiter 停止精度check	https://www.youtube.com/watch?v=LkewKLL2azw
ZV9k3RcraMc	第１４期　Flight Experience  1・自作コプターチャレンジ中（室内飛行を目指して）竹田さん	https://www.youtube.com/watch?v=ZV9k3RcraMc
eXEYh5QUKrc	第１４期　Flight Experience  ２・自作コプター（狭小空間飛行を目指して）一戸さん	https://www.youtube.com/watch?v=eXEYh5QUKrc
QXBOk0Elbcs	第１４期　Flight Experience  ３・Boat To Boat Follow Mode 我田さん＆川村さん　1/2	https://www.youtube.com/watch?v=QXBOk0Elbcs
vRvWOynFqb8	第１４期　Flight Experience  4・ArduPilot ヘキサデモ　レインボー野口さん	https://www.youtube.com/watch?v=vRvWOynFqb8
kp1dqwJGkGc	第１４期　Flight Experience  ５・小笠原の外来トカゲ駆除装置！？　レインボー野口さん	https://www.youtube.com/watch?v=kp1dqwJGkGc
iWXJwQiKefQ	第１４期　Flight Experience  ６・自律ローバーに向けて鋭意奮闘中！　四栁さん	https://www.youtube.com/watch?v=iWXJwQiKefQ
7m_BHexdseE	第１４期　Flight Experience  ７・DIYクローラにフライトモードにあわせた音楽！？（Pythonプログラミング 目視外でのフライト状況お知らせ機能を目指して）大島さん＆伊藤さん１/2	https://www.youtube.com/watch?v=7m_BHexdseE
QKhcwvHe8vY	第１４期　Flight Experience  8・DIYコプター完成！渡邉さん1/2	https://www.youtube.com/watch?v=QKhcwvHe8vY
x05y_lVW8v8	第１４期　Flight Experience  9・オリジナルフライトモード(YAW右90° 左90°）開発＆デモ！　渡邊さん 1/2	https://www.youtube.com/watch?v=x05y_lVW8v8
FxeFlyZ037w	第１４期　Flight Experience  9・オリジナルフライトモード(YAW右90° 左90°）開発＆デモ！　渡邊さん 2/2	https://www.youtube.com/watch?v=FxeFlyZ037w
q8pRe-su_7c	第１４期　Flight Experience  10・オリジナルフライトモード(ピッチ手前１０°）開発＆デモ！　晝間さん2/2	https://www.youtube.com/watch?v=q8pRe-su_7c
GJa2SChSrHM	第１４期　Flight Experience  11・TDR「測量用対空標識」の自動移動ローバー開発プロジェクト　進捗報告  高山さん	https://www.youtube.com/watch?v=GJa2SChSrHM
e7LCpCduP5c	第１４期　Flight Experience  12・奮闘中のDIYコプター　川村先生アドバイス Before After  高尾さん１/3	https://www.youtube.com/watch?v=e7LCpCduP5c
PaoKB-03VAU	第１４期　Flight Experience  1４・DIY小型コプター NonGPS安定ホバリングデモ（赤外線＆Visionセンサ オプティカルフロー) 我田さん	https://www.youtube.com/watch?v=PaoKB-03VAU
9S9KI_Z_xuY	ドローンエンジニア養成塾第１４期　コース１　伊藤竜司さんMVP授賞式	https://www.youtube.com/watch?v=9S9KI_Z_xuY
108bXB2ewqU	ドローンエンジニア養成塾第１４期　コース２　竹田明弘さん MVP	https://www.youtube.com/watch?v=108bXB2ewqU
amdoPO-zvfQ	ドローンエンジニア養成塾第１４期　コース３　一戸英男さん MVP	https://www.youtube.com/watch?v=amdoPO-zvfQ
LPDrJQfEfuM	第１５期　Flight Experience  1２・多脚ローバー 　藤川さん	https://www.youtube.com/watch?v=LPDrJQfEfuM
TzHPV55FQu4	第１５期　Flight Experience  1１の１・フリップモード　野村さん	https://www.youtube.com/watch?v=TzHPV55FQu4
uPLYw4TBRYI	第１５期　Flight Experience  1１の２・フリップモード　野村さん	https://www.youtube.com/watch?v=uPLYw4TBRYI
dMbL56CGlFg	第１５期　Flight Experience  1０の１・初組み上げ初フライト　永田さん	https://www.youtube.com/watch?v=dMbL56CGlFg
cQgQ0YK0UcQ	第１５期　Flight Experience  1０の２・初組み上げ初フライト　永田さん	https://www.youtube.com/watch?v=cQgQ0YK0UcQ
PpAd1ckHjbg	第１５期　Flight Experience  1０・LUAアクロバット背面回転飛行　シミュレーション　朝隈さん	https://www.youtube.com/watch?v=PpAd1ckHjbg
Se1G3Ygc5Yc	第１５期　Flight Experience  ９・Pythonプログラムオートミッション　勝田さん	https://www.youtube.com/watch?v=Se1G3Ygc5Yc
Vhv-lAqkLTI	第１５期　Flight Experience  ８・Pythonプログラムオートミッション　宇留賀さん	https://www.youtube.com/watch?v=Vhv-lAqkLTI
zgFLXFaY-yg	第１５期　Flight Experience  ７・Pythonプログラムオートミッション　水野さん	https://www.youtube.com/watch?v=zgFLXFaY-yg
X9kAVDQIPl4	第１５期　Flight Experience  ６・ローバーオートミッションまもなく！　倉本さん	https://www.youtube.com/watch?v=X9kAVDQIPl4
QJ9TqE1gcSM	第１５期　Flight Experience  ５・狭小空間点検ドローン鋭意開発中！　中村さん	https://www.youtube.com/watch?v=QJ9TqE1gcSM
C4AIYG3cwSI	第１５期　Flight Experience  ４・恒例の？自律稼働型対空標識　アップデート　高山さん	https://www.youtube.com/watch?v=C4AIYG3cwSI
w5Qs4xXxBtY	第１５期　Flight Experience  ３－１・４４５蘇生中！　井出さん	https://www.youtube.com/watch?v=w5Qs4xXxBtY
Qq750zFLWr0	第１５期　Flight Experience  ３－２・４４５蘇生中！　井出さん	https://www.youtube.com/watch?v=Qq750zFLWr0
BkKLwhHV3ic	第１５期　Flight Experience  ２・初国産FC組み上げ　まもなく完成！　荒井さん	https://www.youtube.com/watch?v=BkKLwhHV3ic
AhhWiAa0yVE	第１５期　Flight Experience  １・オクトコプターチューニング　課題解決に光！　大竹さん	https://www.youtube.com/watch?v=AhhWiAa0yVE
1SrMgIzX1T8	ドローン室内自動飛行ソリューション	https://www.youtube.com/watch?v=1SrMgIzX1T8
Jhk5tY13gJQ	ドローンエンジニア養成塾１６期　「自作コンセプトローバー」　before     1/3 高山先生	https://www.youtube.com/watch?v=Jhk5tY13gJQ
ftXsg424WuA	ドローンエンジニア養成塾１６期　「自作コンセプトローバー」　before     2/3 高山先生	https://www.youtube.com/watch?v=ftXsg424WuA
lq0om87Fu4A	ドローンエンジニア養成塾１６期　「自作コンセプトローバー」　after     3/3 高山先生	https://www.youtube.com/watch?v=lq0om87Fu4A
gUH-z8JXXfA	ドローンエンジニア養成塾１６期  「目視外航行ドローン.インターネット遠隔管理システムの仕組み」　1/2 我田先生	https://www.youtube.com/watch?v=gUH-z8JXXfA
3wxUyO3zpzs	ドローンエンジニア養成塾１６期  「目視外航行ドローン.インターネット遠隔管理システムの仕組み」　2/2 我田先生	https://www.youtube.com/watch?v=3wxUyO3zpzs
8aHINlVSAZY	ドローンエンジニア養成塾１６期  「JIC2023 TAPJ 駆けつけ救助ローバー」　渋谷先生&川村先生	https://www.youtube.com/watch?v=8aHINlVSAZY
bRePlDotEKo	ドローンエンジニア養成塾１６期「RtoS社　新型ローバーのご紹介」	https://www.youtube.com/watch?v=bRePlDotEKo
ND79xORE5H0	ドローンエンジニア養成塾１６期 「コプター各種フライトモード」　1/2  渋谷先生	https://www.youtube.com/watch?v=ND79xORE5H0
PQkFRSHxdiU	ドローンエンジニア養成塾１６期 「コプター各種フライトモード」　2/2  渋谷先生	https://www.youtube.com/watch?v=PQkFRSHxdiU
jhBbzgw5Igc	ドローンエンジニア養成塾１６期「XACTIカメラ搭載コプター　Mount-POI　Luaスクリプトアプリケーション」　1/2 ランディ先生	https://www.youtube.com/watch?v=jhBbzgw5Igc
3Lmt2nL_ehM	ドローンエンジニア養成塾１６期「XACTIカメラ搭載コプター　Mount-POI　Luaスクリプトアプリケーション」　2/2 ランディ先生	https://www.youtube.com/watch?v=3Lmt2nL_ehM
xR0gfIhhHAU	ドローンエンジニア養成塾16期　Flight Experience： DIYチャレンジ 　1/2  大河原さん	https://www.youtube.com/watch?v=xR0gfIhhHAU
htHerbgx5uE	ドローンエンジニア養成塾16期　Flight Experience： DIYチャレンジ 　2/2  大河原さん	https://www.youtube.com/watch?v=htHerbgx5uE
taKjimDW8Lc	ドローンエンジニア養成塾16期　Flight Experience： DIYチャレンジ 　1/3  河畠さん	https://www.youtube.com/watch?v=taKjimDW8Lc
2g3of75n9rA	ドローンエンジニア養成塾16期　Flight Experience： プログラムミッションチャレンジ 　2/2  金子さん	https://www.youtube.com/watch?v=2g3of75n9rA
ExpRP-nO5wg	ドローンエンジニア養成塾16期　Flight Experience： プログラムミッションチャレンジ 　2/2  塚本さん	https://www.youtube.com/watch?v=ExpRP-nO5wg
_jg-dzi192w	ドローンエンジニア養成塾１７期 Day４ フライトエクスペリエンス 　川村先生　1・２	https://www.youtube.com/watch?v=_jg-dzi192w
m6_Eqq1yLVE	ドローンエンジニア養成塾１７期 Day４ フライトエクスペリエンス 　川村先生　２・２	https://www.youtube.com/watch?v=m6_Eqq1yLVE
F7_2pF7vODo	ドローンエンジニア養成塾１７期 Day４ フライトエクスペリエンス 　塩浜さん 「ドローンショーを北海道で」を夢見て模索格闘中！　1/2	https://www.youtube.com/watch?v=F7_2pF7vODo
b3X9vlyNRLo	Quick （クイック）v 1 0 ArduPilot ミニコプター	https://www.youtube.com/watch?v=b3X9vlyNRLo
YpamK4LNPTU	つじ農園 ドローン米2024	https://www.youtube.com/watch?v=YpamK4LNPTU
WKhJPK2SjRs	ドローンエンジニア養成塾１９期  RANDY先生 1/2	https://www.youtube.com/watch?v=WKhJPK2SjRs
a0wmfzzOvzc	ドローンエンジニア養成塾１９期  太田さん 1/3	https://www.youtube.com/watch?v=a0wmfzzOvzc
PdvvgzbaYvs	ドローンエンジニア養成塾１９期  我田先生 1/2	https://www.youtube.com/watch?v=PdvvgzbaYvs
U5Xu-nRcJg0	ドローンエンジニア養成塾１９期  太田さん 2/3	https://www.youtube.com/watch?v=U5Xu-nRcJg0
o-ngTbigfUo	ドローンエンジニア養成塾１９期  小宮さん 2/2	https://www.youtube.com/watch?v=o-ngTbigfUo
kuDp7ok2SlM	ドローンエンジニア養成塾１９期  ランディ先生 2/2	https://www.youtube.com/watch?v=kuDp7ok2SlM
crflSlUEmy8	ドローンエンジニア養成塾１９期  我田先生 2/2	https://www.youtube.com/watch?v=crflSlUEmy8
lUODN6umx5g	ドローンエンジニア養成塾１９期  渋谷先生 2/2	https://www.youtube.com/watch?v=lUODN6umx5g
Mq5LkW6HY6I	ドローンエンジニア養成塾１９期  太田さん 3/3	https://www.youtube.com/watch?v=Mq5LkW6HY6I
CoqW1LtyvGs	ドローンエンジニア養成塾第１９期 フライトエクスペリエンス　森田さん 1/2	https://www.youtube.com/watch?v=CoqW1LtyvGs
ho-iSSD15vA	ドローンエンジニア養成塾第１９期 フライトエクスペリエンス　坂本さん 2/3	https://www.youtube.com/watch?v=ho-iSSD15vA
mMszp4FmDhU	「Indoor Quick」v. 2. 0　ドローン屋内自動航行カスタムソリューション	https://www.youtube.com/watch?v=mMszp4FmDhU
2cQBWdqUZ-E	「デジドロ」農業支援者向けドローン研修サービス	https://www.youtube.com/watch?v=2cQBWdqUZ-E
pP_V5JDw8ZU	ドローンエンジニア養成塾 １８期　卒業生インタビュー 坂本さん（コース３）	https://www.youtube.com/watch?v=pP_V5JDw8ZU
_ihK61gwE_c	ドローンエンジニア養成塾 １８期　卒業生インタビュー 向井さん（コース２）	https://www.youtube.com/watch?v=_ihK61gwE_c
WvoH6Mbc7dY	ドローンエンジニア養成塾 １８期　卒業生インタビュー 豊島さん（コース１）	https://www.youtube.com/watch?v=WvoH6Mbc7dY
Ax37q9h-Cp0	ドローンエンジニア養成塾１８期 Day４ フライトエクスペリエンス 　坂本さん　２・２	https://www.youtube.com/watch?v=Ax37q9h-Cp0
vYxuNCKuuss	ドローンエンジニア養成塾１８期 Day４ フライトエクスペリエンス 　向井さん　２・２	https://www.youtube.com/watch?v=vYxuNCKuuss
LdVTOSkMpJQ	ドローンエンジニア養成塾１８期 Day４ フライトエクスペリエンス 　渋谷先生	https://www.youtube.com/watch?v=LdVTOSkMpJQ
55NR-_V8UMk	ドローンエンジニア養成塾１８期 Day４ フライトエクスペリエンス 　我田先生　２・２	https://www.youtube.com/watch?v=55NR-_V8UMk
xMrw0iwECVE	ドローンエンジニア養成塾１８期 Day４ フライトエクスペリエンス 　稲葉さん　２・２	https://www.youtube.com/watch?v=xMrw0iwECVE
f60SKyIjAE0	ドローンエンジニア養成塾１８期 Day４ フライトエクスペリエンス 　木村さん　２・２	https://www.youtube.com/watch?v=f60SKyIjAE0
S3VLXbwlnXg	ドローンエンジニア養成塾１８期 Day４ フライトエクスペリエンス 　豊島さん　２・２	https://www.youtube.com/watch?v=S3VLXbwlnXg
WfPfI2-GRLI	APDC in Kaga （ArduPilot Developers Conference 2024) Digest Long ver.	https://www.youtube.com/watch?v=WfPfI2-GRLI
dRGBYJdbm4Q	APDC in Kaga （ArduPilot Developers Conference 2024) Digest	https://www.youtube.com/watch?v=dRGBYJdbm4Q
hR0H0Avn50E	ドローンエンジニア養成塾１８期 Day１ 我田先生 DEMO	https://www.youtube.com/watch?v=hR0H0Avn50E
EyiERAT2Rh8	ドローンエンジニア養成塾１８期 Day１ Randy先生 DEMO Part2	https://www.youtube.com/watch?v=EyiERAT2Rh8
BOYlqG9yWDI	ドローンエンジニア養成塾１８期 Day１ 渋谷先生 DEMO Part2	https://www.youtube.com/watch?v=BOYlqG9yWDI
yKmgpM7L5cs	ドローンエンジニア養成塾１８期 Day１ 渋谷先生 DEMO Part1 1.3	https://www.youtube.com/watch?v=yKmgpM7L5cs
VgZEDBw4T9s	ドローンエンジニア養成塾１８期 Day１ Randy先生 DEMO Part1 2.3	https://www.youtube.com/watch?v=VgZEDBw4T9s
vGkQNadH0XU	ドローンエンジニア養成塾１８期 Day１ Randy先生 DEMO Part1 1.3	https://www.youtube.com/watch?v=vGkQNadH0XU
gUaEBBq2jqc	ドローンエンジニア養成塾１８期 Day１ 藤川先生 DEMO Part２	https://www.youtube.com/watch?v=gUaEBBq2jqc
Cl7WMUK9rsE	ドローンエンジニア養成塾１８期 Day１ 村田さんDEMO 1.3	https://www.youtube.com/watch?v=Cl7WMUK9rsE
fsqmUtylGKU	ドローンエンジニア養成塾１８期 Day１ 太田さんDEMO 3.3	https://www.youtube.com/watch?v=fsqmUtylGKU
1SA2xxAc7n4	ドローンエンジニア養成塾１８期 Day１ 太田さんDEMO 1.3	https://www.youtube.com/watch?v=1SA2xxAc7n4
_7rHfbFA61c	ドローン米 2024	https://www.youtube.com/watch?v=_7rHfbFA61c
0EiO8vujfdQ	ドローンエンジニア養成塾１７期　修了生インタビュー（川崎寛昭さん）	https://www.youtube.com/watch?v=0EiO8vujfdQ
OE8zAKVUzz8	ドローンエンジニア養成塾 １７期生　Safety First!  (成果作品)	https://www.youtube.com/watch?v=OE8zAKVUzz8
FWT9bRDSvJ4	ドローンエンジニア養成塾 17期　卒業生インタビュー 塩浜さん（コース２）	https://www.youtube.com/watch?v=FWT9bRDSvJ4
lE468_rOa-U	ドローンエンジニア養成塾 17期　卒業生インタビュー 青木さん（コース１）	https://www.youtube.com/watch?v=lE468_rOa-U
9SD8dpk08fY	ドローンエンジニア養成塾１７期 Day４ フライトエクスペリエンス 　青木さん 初めてのフライトチャレンジ！　２/2	https://www.youtube.com/watch?v=9SD8dpk08fY
J25Y3uqyKGM	ドローンエンジニア養成塾１７期 Day４ フライトエクスペリエンス 　青木さん 初めてのフライトチャレンジ！　1/2	https://www.youtube.com/watch?v=J25Y3uqyKGM
Sdd51KlbeqI	ドローンエンジニア養成塾１７期 Day４ フライトエクスペリエンス 　渋谷先生	https://www.youtube.com/watch?v=Sdd51KlbeqI
veLFhi9Q3ck	ドローンエンジニア養成塾１７期 Day４ フライトエクスペリエンス 　川崎さん　オートチューニング２・２	https://www.youtube.com/watch?v=veLFhi9Q3ck
XzBQJs7VMVU	ドローンエンジニア養成塾１７期 Day４ フライトエクスペリエンス 　川崎さん　オートチューニング１・２	https://www.youtube.com/watch?v=XzBQJs7VMVU
XRvr8RBxnkU	ドローンエンジニア養成塾１７期 Day４ フライトエクスペリエンス 　川崎さん　モーター正常回転”数”チェックプログラム	https://www.youtube.com/watch?v=XRvr8RBxnkU
CmUMMJ9Te7k	DOP SUITE™（ドップ スイート）	https://www.youtube.com/watch?v=CmUMMJ9Te7k
qSxLNMIGBsQ	D.O.P. ドローン・オープンプラットフォーム・プロジェクト　2024	https://www.youtube.com/watch?v=qSxLNMIGBsQ
oewhNtsl1TU	ドローンエンジニア養成塾１７期 Day１ 荒川さん DEMO	https://www.youtube.com/watch?v=oewhNtsl1TU
uijEVmGVo8g	ドローンエンジニア養成塾１７期 Day１ Randy先生 DEMO	https://www.youtube.com/watch?v=uijEVmGVo8g
uVZZN_mUrtE	ドローンエンジニア養成塾１７期 Day１ 川村先生DEMO	https://www.youtube.com/watch?v=uVZZN_mUrtE
df1U67Cv69M	ドローンエンジニア養成塾１７期 Day１ 我田先生DEMO 2/2	https://www.youtube.com/watch?v=df1U67Cv69M
UNNzVecbP9g	ドローンエンジニア養成塾１７期 Day１ 我田先生DEMO 1/2	https://www.youtube.com/watch?v=UNNzVecbP9g
AocqS3B2ls8	ドローンエンジニア養成塾１７期 Day１ 渋谷先生DEMO	https://www.youtube.com/watch?v=AocqS3B2ls8
A5FIZrUf_yc	ドローンエンジニア養成塾　講師座談会	https://www.youtube.com/watch?v=A5FIZrUf_yc
WtzgRkwJluc	渋谷雅樹先生　コース３紹介	https://www.youtube.com/watch?v=WtzgRkwJluc
kR0E2R4Q_P4	藤川秀行先生　コース２紹介	https://www.youtube.com/watch?v=kR0E2R4Q_P4
m5xWbkSOukw	我田友史先生　コース１紹介	https://www.youtube.com/watch?v=m5xWbkSOukw
AR0xmAuPhiQ	ドローンエンジニア養成塾第１６期　修了生インタビュー　金子丈一郎さん	https://www.youtube.com/watch?v=AR0xmAuPhiQ
FIeYU8-9pcI	ドローンエンジニア養成塾16期　Flight Experience： Python＆OpenCV アルコマーカー検知システム 　2/2  渋谷先生　#ドローンエンジニア ＃ドローンプログラミング	https://www.youtube.com/watch?v=FIeYU8-9pcI
wP20CUZyhr8	ドローンエンジニア養成塾16期　Flight Experience： Python＆OpenCV アルコマーカー検知システム 　1/2  渋谷先生　#ドローンエンジニア ＃ドローンプログラミング	https://www.youtube.com/watch?v=wP20CUZyhr8
a86tWhnRfiY	ドローンエンジニア養成塾16期　Flight Experience： CCのフライトモード表示＆テレメトリー機能活用 　我田先生　#ドローンエンジニア ＃ドローンプログラミング	https://www.youtube.com/watch?v=a86tWhnRfiY
0z2A1Rz-RoY	ドローンエンジニア養成塾16期　Flight Experience： ChatGPTを使ったコマンドラインからの操作 　藤川先生　＃Chat GPT 　#ドローンエンジニア ＃ドローンプログラミング	https://www.youtube.com/watch?v=0z2A1Rz-RoY
gSsPfSBRlDM	つじ農園  ドローン米2023	https://www.youtube.com/watch?v=gSsPfSBRlDM
fIauEmOR-eA	ドローン米2023 勝俣挨拶	https://www.youtube.com/watch?v=fIauEmOR-eA
YwisQ9MQ-lk	中島農園  ドローン米２０２３	https://www.youtube.com/watch?v=YwisQ9MQ-lk
kZfAYRjMAAo	ドローンエンジニア養成塾第１５期　コース２　宇留賀さんインタビュー	https://www.youtube.com/watch?v=kZfAYRjMAAo
2gB1OnDtEgA	ドローンエンジニア養成塾第１５期　コース２　MVP　宇留賀さん	https://www.youtube.com/watch?v=2gB1OnDtEgA
AXBlKHEB3Q0	ドローンエンジニア養成塾第１５期　コース３　朝隈さんインタビュー	https://www.youtube.com/watch?v=AXBlKHEB3Q0
qmjic2xAebo	ドローンエンジニア養成塾第１５期　コース３　MVP　朝隈さんのシミュレーションデモ（SNAP ROLLアクロバットモード）	https://www.youtube.com/watch?v=qmjic2xAebo
HclCcXbL8yc	ドローンエンジニア養成塾第１５期　コース３　MVP　朝隈さん	https://www.youtube.com/watch?v=HclCcXbL8yc
RiYS8kyU_04	ArduPilotによる初ドローンショー！＠札幌　２０２３年８月２５日 #ドローンエンジニア  #ドローンショー #ドローンプログラミング	https://www.youtube.com/watch?v=RiYS8kyU_04
tYYLaFK-Teg	ドローンエンジニア養成塾第１３期コース１、１４期コース２、１５期コース３　完走インタビュー　梅澤紘一さん	https://www.youtube.com/watch?v=tYYLaFK-Teg
dfERp6kznfQ	９・９　DEMO　DOPHUB活用例 マルチクライアント対応のHDストリーミング　川村先生	https://www.youtube.com/watch?v=dfERp6kznfQ
7zrW4lqG9Wo	９・９　DEMO前編　DOPHUB活用例 マルチクライアント対応のHDストリーミング　川村先生	https://www.youtube.com/watch?v=7zrW4lqG9Wo
RABArnobDTw	９・９　DOPHUB活用例 マルチクライアント対応のHDストリーミング　川村先生	https://www.youtube.com/watch?v=RABArnobDTw
fUdmmQaDl2E	８・９　CC Webストリーミング→GCSでの人物検知 　我田先生	https://www.youtube.com/watch?v=fUdmmQaDl2E
e9H2T0UXpwA	７・９　DEMO  ４足歩行ロボット（複数サーボのLUA制御） 藤川先生	https://www.youtube.com/watch?v=e9H2T0UXpwA
P3rOILP86Ww	６・９　DEMO  アルコマーカー追従プログラム航行 渋谷先生	https://www.youtube.com/watch?v=P3rOILP86Ww
bC6i5_Nfivo	６・９　アルコマーカー追従プログラム航行 渋谷先生	https://www.youtube.com/watch?v=bC6i5_Nfivo
xn8XygjmbCs	５・９　DEMO Sub100g Minicopter 土木さん（１５期）	https://www.youtube.com/watch?v=xn8XygjmbCs
sUtqYxkKyJ4	５・９　Sub100g Minicopter 土木さん（１５期）	https://www.youtube.com/watch?v=sUtqYxkKyJ4
LoNzufUeMD4	４・９　DEMO　ArduPilotシングルヘリ 初披露 奥野さん（１０期）	https://www.youtube.com/watch?v=LoNzufUeMD4
pjaw_e-FDl8	４・９　前座DEMO？　ArduPilotシングルヘリ 初披露 奥野さん（１０期）	https://www.youtube.com/watch?v=pjaw_e-FDl8
RSdJzIakZsM	３・９　DEMO  操縦＆テレメ統合プロポ　TKKWorks山崎さん　（１１期）	https://www.youtube.com/watch?v=RSdJzIakZsM
JRJsCKsjpJY	３・９　操縦＆テレメ統合プロポ　TKKWorks山崎さん　（１１期）	https://www.youtube.com/watch?v=JRJsCKsjpJY
V7CY7ufDD2E	２・９　DEMO  ラジコン→ArduPilot自動草刈り機完成　創造社竹田さん（１４期）	https://www.youtube.com/watch?v=V7CY7ufDD2E
QopUtEjBcxQ	２・９　ラジコン→ArduPilot自動草刈り機完成　創造社竹田さん（１４期）	https://www.youtube.com/watch?v=QopUtEjBcxQ
SZJZcZc2UAo	１・９　DEMO 本邦初公開！ドローンショー用新型（PX4→）ArduPilot機　DSJ社中山さん（１４期＆１５期）	https://www.youtube.com/watch?v=SZJZcZc2UAo
PDX9Db2TlCA	DOP（ドップ プロジェクト)  DOP SUITE & DOP HUB	https://www.youtube.com/watch?v=PDX9Db2TlCA
mwCmlY4q3yc	DOP（ドップ プロジェクト) & 各社対応製品サービス	https://www.youtube.com/watch?v=mwCmlY4q3yc
ukL7341nCc8	ドローンエンジニア養成塾　決意発表 中山僚太さん２/２	https://www.youtube.com/watch?v=ukL7341nCc8
aAJ5KXc20l0	ドローンエンジニア養成塾　決意発表 中山僚太さん１/２	https://www.youtube.com/watch?v=aAJ5KXc20l0
SG7PtJlk2sc	ドローンエンジニア養成塾　成果発表 小宮光裕さん５/５	https://www.youtube.com/watch?v=SG7PtJlk2sc
317_f82A2rA	ドローンエンジニア養成塾　成果発表 小宮光裕さん３/５	https://www.youtube.com/watch?v=317_f82A2rA
Q3Jec9BWhQg	ドローンエンジニア養成塾　成果発表 小宮光裕さん２/５	https://www.youtube.com/watch?v=Q3Jec9BWhQg
4HjoXO4UhJ0	ドローンエンジニア養成塾　成果発表 小宮光裕さん１/５	https://www.youtube.com/watch?v=4HjoXO4UhJ0
zZE22-VasAE	ドローンエンジニア養成塾　成果発表 渋谷雅樹さん	https://www.youtube.com/watch?v=zZE22-VasAE
ZuYE1Hh5ZDI	ドローンエンジニア養成塾　成果発表 藤川秀行さん	https://www.youtube.com/watch?v=ZuYE1Hh5ZDI
EYZARPSHSvA	ドローンエンジニア養成塾　成果発表 我田友史さん	https://www.youtube.com/watch?v=EYZARPSHSvA
2JyM4AV3H7U	ドローンエンジニア養成塾　成果発表 川村剛さん ２/２	https://www.youtube.com/watch?v=2JyM4AV3H7U
vpavmPanXzM	ドローンエンジニア養成塾　成果発表 川村剛さん １/２	https://www.youtube.com/watch?v=vpavmPanXzM
